text-en,intent-en,text-fr,intent-fr
how much have i been spending on booze this month,spending_history,combien ai-je dépensé en alcool ce mois-ci,historique_des_dépenses
what have i spent on fast food recently,spending_history,qu’ai-je dépensé en restauration rapide récemment,historique_des_dépenses
how much total have i spent on fast food lately,spending_history,combien total ai-je dépensé en restauration rapide ces derniers temps,historique_des_dépenses
how much fast food have i bought recently,spending_history,combien de restauration rapide ai-je acheté récemment,historique_des_dépenses
check how much i spent this week,spending_history,vérifiez combien j’ai dépensé cette semaine,historique_des_dépenses
how much money have i spent on fast food lately,spending_history,combien d’argent ai-je dépensé en restauration rapide ces derniers temps,historique_des_dépenses
how much money have a spent in the last week,spending_history,combien d’argent ont été dépensés au cours de la dernière semaine,historique_des_dépenses
how much money did i spend this weekend,spending_history,combien d’argent ai-je dépensé ce week-end,historique_des_dépenses
tell me how much money i've spent on fast food in the past week,spending_history,dites-moi combien d’argent j’ai dépensé en restauration rapide au cours de la dernière semaine,historique_des_dépenses
what is the total amount i spent last week,spending_history,quel est le montant total que j’ai dépensé la semaine dernière,historique_des_dépenses
what've i spent on gas this month,spending_history,qu’ai-je dépensé en gaz ce mois-ci,historique_des_dépenses
have i gone over my entertainment budget,spending_history,ai-je dépassé mon budget de divertissement,historique_des_dépenses
would you say i've spent too much money on chips as of late,spending_history,diriez-vous que j’ai dépensé trop d’argent sur les jetons ces derniers temps,historique_des_dépenses
"looking at this week only, have i overspent on hoagies",spending_history,"en regardant cette semaine seulement, ai-je trop dépensé sur hoagies",historique_des_dépenses
do i overspend when it comes to fast food,spending_history,dois-je dépenser trop quand il s’agit de restauration rapide,historique_des_dépenses
"looking at the past month, what did i spend total",spending_history,"en regardant le mois dernier, qu’est-ce que j’ai dépensé total",historique_des_dépenses
have i gone over my chocolate budget lately,spending_history,ai-je passé en revue mon budget chocolat ces derniers temps,historique_des_dépenses
how much have i spent this week,spending_history,combien ai-je dépensé cette semaine,historique_des_dépenses
about how much did i spend recently,spending_history,sur combien ai-je dépensé récemment,historique_des_dépenses
tell me how much i have been buying as of late,spending_history,dites-moi combien j’ai acheté ces derniers temps,historique_des_dépenses
what did i spend on beer last month,spending_history,qu’est-ce que j’ai dépensé sur la bière le mois dernier,historique_des_dépenses
did i stick to my dinner budget,spending_history,ai-je collé à mon budget de dîner,historique_des_dépenses
how much have i spent on video games recently,spending_history,combien ai-je dépensé sur les jeux vidéo récemment,historique_des_dépenses
do i spend too much on beer,spending_history,est-ce que je dépense trop pour la bière,historique_des_dépenses
what are my finances like lately,spending_history,à quoi ressemblent mes finances ces derniers temps,historique_des_dépenses
how much money have i spent recently,spending_history,combien d’argent ai-je dépensé récemment,historique_des_dépenses
did my vacation get approval,pto_request_status,mes vacances ont-ils été approuvées?,État_de_la_demande_de_prise_de_force
do you know if vacation got approved,pto_request_status,savez-vous si les vacances ont été approuvées,État_de_la_demande_de_prise_de_force
does my vacation have approval,pto_request_status,est-ce que mes vacances ont une approbation,État_de_la_demande_de_prise_de_force
can you let me know if my vacation was approved,pto_request_status,pouvez-vous me faire savoir si mes vacances ont été approuvées,État_de_la_demande_de_prise_de_force
any news on my vacation,pto_request_status,toute nouvelle sur mes vacances,État_de_la_demande_de_prise_de_force
tell me if my vacation was approved yet,pto_request_status,dites-moi si mes vacances ont déjà été approuvées,État_de_la_demande_de_prise_de_force
was there any progress on my vacation request,pto_request_status,y a-t-il eu des progrès sur ma demande de vacances,État_de_la_demande_de_prise_de_force
is my vacation approved,pto_request_status,mes vacances sont-elles approuvées?,État_de_la_demande_de_prise_de_force
is my request going to be approved for vacation,pto_request_status,ma demande va-t-elle être approuvée pour les vacances,État_de_la_demande_de_prise_de_force
is vacation a go,pto_request_status,est vacances un aller,État_de_la_demande_de_prise_de_force
will i get my time off approved,pto_request_status,vais-je obtenir mon temps de congé approuvé,État_de_la_demande_de_prise_de_force
how is my vacation looking,pto_request_status,à quoi cherchez mes vacances,État_de_la_demande_de_prise_de_force
did the manager approve my vacation yet,pto_request_status,le gestionnaire a-t-il encore approuvé mes vacances?,État_de_la_demande_de_prise_de_force
any new info on my vacation,pto_request_status,toute nouvelle info sur mes vacances,État_de_la_demande_de_prise_de_force
any update on my vacation,pto_request_status,toute mise à jour sur mes vacances,État_de_la_demande_de_prise_de_force
is there a status update on my vacation approval,pto_request_status,y a-t-il une mise à jour sur l’état de mon approbation de vacances,État_de_la_demande_de_prise_de_force
can you notify me when my vacation days have approved,pto_request_status,pouvez-vous m’avertir lorsque mes jours de vacances ont été approuvés,État_de_la_demande_de_prise_de_force
when will my vacation time be confirmed,pto_request_status,quand mon temps de vacances sera-t-il confirmé?,État_de_la_demande_de_prise_de_force
when will i hear back about my days off,pto_request_status,quand vais-je entendre parler de mes jours de congé,État_de_la_demande_de_prise_de_force
am i okay to take those vacation days,pto_request_status,suis-je d’accord pour prendre ces jours de vacances,État_de_la_demande_de_prise_de_force
has my vacation time been approved,pto_request_status,mon temps de vacances a-t-il été approuvé?,État_de_la_demande_de_prise_de_force
what is the day off request status as of now,pto_request_status,quel est l’état de la demande de jour de congé à l’heure actuelle,État_de_la_demande_de_prise_de_force
what is the day off request status please,pto_request_status,quel est le statut de la demande de jour de congé s’il vous plaît,État_de_la_demande_de_prise_de_force
what is the day off request status if you would tell me,pto_request_status,quel est l’état de la demande de jour de congé si vous me le disiez,État_de_la_demande_de_prise_de_force
what is the day off request status,pto_request_status,quel est l’état de la demande de jour de congé,État_de_la_demande_de_prise_de_force
what is the day off request status if you could tell me,pto_request_status,quel est l’état de la demande de jour de congé si vous pouviez me dire,État_de_la_demande_de_prise_de_force
i need to know status of my day off request,pto_request_status,J’ai besoin de connaître l’état de ma demande de jour de congé,État_de_la_demande_de_prise_de_force
i want to know the status of my vacation request,pto_request_status,Je veux connaître l’état de ma demande de vacances,État_de_la_demande_de_prise_de_force
tell me status of my day off request,pto_request_status,me dire l’état de ma demande de jour de congé,État_de_la_demande_de_prise_de_force
please let me know the status of my vacation request,pto_request_status,s’il vous plaît laissez-moi savoir l’état de ma demande de vacances,État_de_la_demande_de_prise_de_force
i would like to know my credit score,credit_score,Je voudrais connaître ma cote de crédit,pointage_de_crédit
tell me what my credit score is,credit_score,dites-moi quelle est ma cote de crédit,pointage_de_crédit
can you find what my credit score is,credit_score,pouvez-vous trouver ma cote de crédit,pointage_de_crédit
how is my credit score numberwise,credit_score,comment est ma cote de crédit numérique,pointage_de_crédit
what credit score number do i have,credit_score,quel numéro de pointage de crédit ai-je,pointage_de_crédit
what is my credit score number,credit_score,quel est mon numéro de pointage de crédit,pointage_de_crédit
how much is my credit score,credit_score,combien coûte ma cote de crédit,pointage_de_crédit
what number is my credit score currently,credit_score,quel est le nombre de ma cote de crédit actuellement,pointage_de_crédit
is my credit score over 700 yet,credit_score,est mon pointage de crédit plus de 700 encore,pointage_de_crédit
please give me my current credit score,credit_score,s’il vous plaît donnez-moi ma cote de crédit actuelle,pointage_de_crédit
i'm trying to raise my credit score can you tell me what it is now,credit_score,J’essaie d’augmenter ma cote de crédit pouvez-vous me dire ce que c’est maintenant,pointage_de_crédit
i need to know what my credit score is,credit_score,J’ai besoin de savoir quelle est ma cote de crédit,pointage_de_crédit
could you tell me what my credit score is,credit_score,pourriez-vous me dire quelle est ma cote de crédit,pointage_de_crédit
give me my credit score please,credit_score,donnez-moi ma cote de crédit s’il vous plaît,pointage_de_crédit
could you share my credit score,credit_score,pourriez-vous partager ma cote de crédit,pointage_de_crédit
how's my credit score,credit_score,comment est ma cote de crédit,pointage_de_crédit
i was wondering what my credit score is,credit_score,Je me demandais quelle est ma cote de crédit,pointage_de_crédit
where do i go for my credit score,credit_score,où dois-je aller pour ma cote de crédit,pointage_de_crédit
i need to find my credit score,credit_score,J’ai besoin de trouver ma cote de crédit,pointage_de_crédit
how can i locate my credit score,credit_score,comment puis-je localiser ma cote de crédit,pointage_de_crédit
what is my credit rating,credit_score,quelle est ma cote de crédit,pointage_de_crédit
i want to know my credit rating,credit_score,Je veux connaître ma cote de crédit,pointage_de_crédit
my credit rating is what,credit_score,ma cote de crédit est ce que,pointage_de_crédit
tell me my credit raing,credit_score,dites-moi mon crédit raing,pointage_de_crédit
give me my credit rating,credit_score,me donner ma cote de crédit,pointage_de_crédit
please tell me what my credit score is,credit_score,s’il vous plaît dites-moi quelle est ma cote de crédit,pointage_de_crédit
i'd like you to check on my credit score,credit_score,J’aimerais que vous vérifiiez ma cote de crédit,pointage_de_crédit
let me know what my credit score is today,credit_score,faites-moi savoir quelle est ma cote de crédit aujourd’hui,pointage_de_crédit
can you check my credit score,credit_score,pouvez-vous vérifier ma cote de crédit,pointage_de_crédit
can you check my credit score for me,credit_score,pouvez-vous vérifier ma cote de crédit pour moi,pointage_de_crédit
i would like to get a new credt card,new_card,Je voudrais obtenir une nouvelle carte credt,nouvelle_carte
i would love to get a new credit card,new_card,J’aimerais obtenir une nouvelle carte de crédit,nouvelle_carte
do you have any information on how to open a new credit card,new_card,avez-vous des informations sur la façon d’ouvrir une nouvelle carte de crédit,nouvelle_carte
tell me how to apply for a new credit card,new_card,dites-moi comment demander une nouvelle carte de crédit,nouvelle_carte
tell me how to apply for a credit card,new_card,dites-moi comment demander une carte de crédit,nouvelle_carte
i want to know how to go about getting a new credit card,new_card,Je veux savoir comment obtenir une nouvelle carte de crédit,nouvelle_carte
please tell me how to get a new credit card,new_card,s’il vous plaît dites-moi comment obtenir une nouvelle carte de crédit,nouvelle_carte
am i eligible for a new credit card,new_card,suis-je admissible à une nouvelle carte de crédit?,nouvelle_carte
i need to get a new credit card application,new_card,J’ai besoin d’obtenir une nouvelle demande de carte de crédit,nouvelle_carte
what's the best way to get a mastercard,new_card,quelle est la meilleure façon d’obtenir une carte mastercard,nouvelle_carte
is this where i apply for a new credit card,new_card,est-ce là que je demande une nouvelle carte de crédit,nouvelle_carte
how do i apply do get myself a visa,new_card,comment puis-je faire une demande me procurer un visa,nouvelle_carte
can you complete an application for a new credit card for me,new_card,pouvez-vous remplir une demande pour une nouvelle carte de crédit pour moi,nouvelle_carte
i need to get a mastercard somehow,new_card,J’ai besoin d’obtenir une carte mastercard d’une manière ou d’une autre,nouvelle_carte
how can i get a visa card,new_card,comment puis-je obtenir une carte visa,nouvelle_carte
can i apply here for a new card,new_card,puis-je demander ici une nouvelle carte,nouvelle_carte
does bank of america give credit cards to people like me,new_card,est-ce que bank of america donne des cartes de crédit à des gens comme moi,nouvelle_carte
what do i do to get a visa card,new_card,que dois-je faire pour obtenir une carte visa,nouvelle_carte
is it possible for me to get a better credit card,new_card,est-il possible pour moi d’obtenir une meilleure carte de crédit,nouvelle_carte
how do i submit an application for a discover card,new_card,comment puis-je soumettre une demande de carte de découverte,nouvelle_carte
how do i apply for american express,new_card,comment puis-je faire une demande pour american express,nouvelle_carte
find out if there's a new credit card that suits me,new_card,découvrez s’il y a une nouvelle carte de crédit qui me convient,nouvelle_carte
how do i apply for a new credit card,new_card,comment puis-je demander une nouvelle carte de crédit,nouvelle_carte
what's it take to get a mastercard,new_card,que faut-il pour obtenir une carte mastercard,nouvelle_carte
can i apply for a visa card,new_card,puis-je demander une carte visa,nouvelle_carte
how do i apply for a visa card,new_card,comment puis-je demander une carte visa,nouvelle_carte
i wish to apply for a visa card,new_card,Je souhaite demander une carte visa,nouvelle_carte
help me apply for a visa card,new_card,m’aider à demander une carte visa,nouvelle_carte
is there a list of good credit cards i can choose from to apply for,new_card,y a-t-il une liste de bonnes cartes de crédit parmi lesquelles je peux choisir de demander,nouvelle_carte
how can i find a new credit card to apply to,new_card,comment puis-je trouver une nouvelle carte de crédit à laquelle faire une demande,nouvelle_carte
is my luggage lost,lost_luggage,est-ce que mes bagages sont perdus,bagages_perdus
why is my luggage not here,lost_luggage,pourquoi mes bagages ne sont-ils pas là?,bagages_perdus
what happened to my luggage,lost_luggage,ce qui est arrivé à mes bagages,bagages_perdus
i need help finding my luggage,lost_luggage,J’ai besoin d’aide pour trouver mes bagages,bagages_perdus
what steps should i take if my luggage has been lost,lost_luggage,quelles mesures dois-je prendre si mes bagages ont été perdus,bagages_perdus
i seem to have lost my luggage! what are my options now,lost_luggage,Je semble avoir perdu mes bagages! quelles sont mes options maintenant,bagages_perdus
what would be the best way to deal with lost luggage,lost_luggage,quelle serait la meilleure façon de traiter les bagages perdus,bagages_perdus
it appears that my luggage has been lost,lost_luggage,il semble que mes bagages aient été perdus,bagages_perdus
i'm afraid my luggage has gone missing,lost_luggage,J’ai peur que mes bagages aient disparu,bagages_perdus
i am a bit panicked because my luggage seems to have gone missing,lost_luggage,Je suis un peu paniqué parce que mes bagages semblent avoir disparu,bagages_perdus
i have no idea where my luggage went!,lost_luggage,Je n’ai aucune idée où mes bagages sont allés!,bagages_perdus
unfortunately it would appear that my luggage is totally lost,lost_luggage,"malheureusement, il semblerait que mes bagages sont totalement perdus",bagages_perdus
how should i proceed if i accidentally lost my luggage,lost_luggage,comment dois-je procéder si j’ai accidentellement perdu mes bagages,bagages_perdus
"if i lost my luggage, what should i do next",lost_luggage,"si j’ai perdu mes bagages, que dois-je faire ensuite",bagages_perdus
i have no idea where my luggage is,lost_luggage,Je n’ai aucune idée où se trouvent mes bagages,bagages_perdus
i think my luggage has been misplaced,lost_luggage,Je pense que mes bagages ont été égarés,bagages_perdus
what do i have to do if i lost my luggage,lost_luggage,que dois-je faire si j’ai perdu mes bagages,bagages_perdus
i think my luggage is lost,lost_luggage,Je pense que mes bagages sont perdus,bagages_perdus
my luggage appears to be lost,lost_luggage,mes bagages semblent être perdus,bagages_perdus
i can't seem to track down my luggage,lost_luggage,Je ne peux pas sembler retrouver mes bagages,bagages_perdus
what is the next thing i should do if i lost my luggage,lost_luggage,quelle est la prochaine chose que je devrais faire si j’ai perdu mes bagages,bagages_perdus
what step should i take next if i lost my luggage,lost_luggage,quelle étape dois-je prendre ensuite si j’ai perdu mes bagages,bagages_perdus
i've lost my luggage what should i do now,lost_luggage,J’ai perdu mes bagages que dois-je faire maintenant,bagages_perdus
what should i do about losing my luggage,lost_luggage,que dois-je faire pour perdre mes bagages,bagages_perdus
where would i find my luggage,lost_luggage,où trouverais-je mes bagages,bagages_perdus
my luggage has been misplaced,lost_luggage,mes bagages ont été égarés,bagages_perdus
i can't find my luggage,lost_luggage,Je ne trouve pas mes bagages,bagages_perdus
i lost all my stuff that i had packed,lost_luggage,J’ai perdu tous mes trucs que j’avais emballés,bagages_perdus
my luggage has disappeared,lost_luggage,mes bagages ont disparu,bagages_perdus
it appears my luggage is lost,lost_luggage,il semble que mes bagages sont perdus,bagages_perdus
may you say that again,repeat,pouvez-vous le répéter,répéter
can you please repeat that,repeat,pouvez-vous s’il vous plaît répéter que,répéter
can you please say that again,repeat,pouvez-vous s’il vous plaît dire que encore une fois,répéter
may you please say that again,repeat,pourriez-vous s’il vous plaît le dire à nouveau,répéter
would you say it again please,repeat,pourriez-vous dis-le à nouveau s’il vous plaît,répéter
would you repeat what you said earlier,repeat,pourriez-vous répéter ce que vous avez dit plus tôt,répéter
i would like you to repeat it,repeat,Je voudrais que vous le répétiez,répéter
repeat please,repeat,répétez s’il vous plaît,répéter
"pardon, i didn't hear you",repeat,"pardon, je ne vous ai pas entendu",répéter
i didn't hear you can you say that again,repeat,Je n’ai pas entendu vous pouvez-vous dire que encore une fois,répéter
i didn't catch that,repeat,Je n’ai pas attrapé cela,répéter
could you repeat that,repeat,pourriez-vous répéter que,répéter
say again please,repeat,dites encore s’il vous plaît,répéter
would you mind repeating that,repeat,pourriez-vous répéter que,répéter
"sorry, i didn't catch that could you say it again",repeat,"Désolé, je n’ai pas attrapé que pourriez-vous dis-le à nouveau",répéter
i need you to repeat that please,repeat,J’ai besoin que vous répétiez que s’il vous plaît,répéter
repeat that for me please,repeat,répétez cela pour moi s’il vous plaît,répéter
what did you just say,repeat,qu’est-ce que vous venez de dire,répéter
please say it one more time,repeat,s’il vous plaît dis-le une fois de plus,répéter
sorry i missed that,repeat,"désolé, j’ai manqué que",répéter
i didn't understand you,repeat,Je ne vous ai pas compris,répéter
can you repeat the question again,repeat,pouvez-vous répéter la question à nouveau,répéter
can you phrase that question again,repeat,pouvez-vous reformulé cette question,répéter
what'd you say,repeat,qu’est-ce que vous diriez,répéter
please repeat the last thing,repeat,s’il vous plaît répéter la dernière chose,répéter
repeat that,repeat,répétez que,répéter
can you repeat that,repeat,pouvez-vous répéter que,répéter
what were you just saying,repeat,qu’est-ce que vous venez de dire,répéter
come again,repeat,revenir,répéter
"can you say that again, please",repeat,"pouvez-vous le répéter, s’il vous plaît",répéter
tell me: car gas mileage,mpg,dites-moi: consommation d’essence de voiture,Mpg
what is my car's gas mileage,mpg,quelle est la consommation d’essence de ma voiture,Mpg
tell me what the gas mileage is on my car,mpg,dites-moi quelle est la consommation d’essence sur ma voiture,Mpg
what is the gas mileage of my car,mpg,quelle est la consommation d’essence de ma voiture,Mpg
check: car gas mileage,mpg,vérifier : consommation d’essence de la voiture,Mpg
what is my car's mpg,mpg,quel est le mpg de ma voiture,Mpg
"what is my car's mpg, please",mpg,"quel est le mpg de ma voiture, s’il vous plaît",Mpg
what's my car's mpg,mpg,quel est le mpg de ma voiture,Mpg
"what's my car's mpg, please",mpg,"quel est le mpg de ma voiture, s’il vous plaît",Mpg
what is the highway mpg of this car,mpg,quelle est l’autoroute mpg de cette voiture,Mpg
hows the city mpg of this car,mpg,hows la ville mpg de cette voiture,Mpg
what is the highway mpg on this car like,mpg,quelle est l’autoroute mpg sur cette voiture comme,Mpg
what mpg does this car get in the city,mpg,quel mpg cette voiture obtient-elle dans la ville,Mpg
how many mpg does this car get in the city,mpg,combien de mpg cette voiture obtient-elle dans la ville,Mpg
tell me about this car's highway mpg,mpg,parlez-moi de l’autoroute de cette voiture mpg,Mpg
can i have more information about this car's highway mpg,mpg,puis-je avoir plus d’informations sur l’autoroute mpg de cette voiture,Mpg
what is the city mpg on this car,mpg,quelle est la ville mpg sur cette voiture,Mpg
whats the mpg for this car,mpg,ce qui est le mpg pour cette voiture,Mpg
whats the mpg of this car,mpg,qu’est-ce que le mpg de cette voiture,Mpg
i need to know my cars mpg,mpg,J’ai besoin de connaître mes voitures mpg,Mpg
can i get this car's mpg,mpg,puis-je obtenir mpg de cette voiture,Mpg
i would like to know the mpg of my car,mpg,Je voudrais savoir le mpg de ma voiture,Mpg
what kind of mileage am i getting,mpg,quel type de kilométrage suis-je obtenir,Mpg
what the mpg,mpg,ce que le mpg,Mpg
can you tell me my vehicles mpg,mpg,pouvez-vous me dire mes véhicules mpg,Mpg
whats the fuel economy of this car,mpg,quelle est l’économie de carburant de cette voiture,Mpg
what kind of mileage does this car get,mpg,quel type de kilométrage cette voiture obtient-elle,Mpg
mpg for this car please,mpg,mpg pour cette voiture s’il vous plaît,Mpg
what is the miles per gallon,mpg,quel est le nombre de milles par gallon,Mpg
how is the car's fuel economy,mpg,comment est l’économie de carburant de la voiture,Mpg
am i due for an oil change yet,oil_change_when,suis-je dû pour une mutation d’huile encore,changement_d’huile_lorsque
when is the next time i should change my oil,oil_change_when,quand est la prochaine fois que je devrais changer mon huile,changement_d’huile_lorsque
when is my car due for its next oil change,oil_change_when,quand ma voiture doit-elle être modifiée pour sa prochaine essole?,changement_d’huile_lorsque
when am i due for my next oil change,oil_change_when,quand dois-je pour ma prochaine flamchange d’huile,changement_d’huile_lorsque
when should i get my next oil change,oil_change_when,quand devrais-je obtenir ma prochaine flamdée d’huile,changement_d’huile_lorsque
when's the next time i should change my oil,oil_change_when,quand est la prochaine fois que je devrais changer mon huile,changement_d’huile_lorsque
when should i get my car's oil changed next,oil_change_when,quand devrais-je faire changer l’huile de ma voiture ensuite,changement_d’huile_lorsque
when is the next time i need to get an oil change,oil_change_when,quand est la prochaine fois que j’ai besoin d’obtenir une flamdée d’huile,changement_d’huile_lorsque
when is my car's next oil change supposed to be,oil_change_when,quand la prochaine méga-cindée de ma voiture est-elle censée être,changement_d’huile_lorsque
how long until my next oil change,oil_change_when,combien de temps jusqu’à ma prochaine cindée,changement_d’huile_lorsque
when's the next time i ought to change my oil,oil_change_when,quand est la prochaine fois que je devrais changer mon huile,changement_d’huile_lorsque
when's the next time i have to get an oil change,oil_change_when,quand est la prochaine fois que je dois obtenir une flamzie d’huile,changement_d’huile_lorsque
when should i get my oil changed,oil_change_when,quand devrais-je faire changer mon huile,changement_d’huile_lorsque
when should i get the oil changed in my car,oil_change_when,quand devrais-je faire changer l’huile dans ma voiture,changement_d’huile_lorsque
figure out when my car will next need an oil change,oil_change_when,déterminer quand ma voiture aura besoin d’une essole pour la prochaine fois,changement_d’huile_lorsque
can you recommend for me when to next get my oil changed,oil_change_when,pouvez-vous me recommander quand faire changer mon huile,changement_d’huile_lorsque
when do you think i ought to change the oil in my car next,oil_change_when,quand pensez-vous que je devrais changer l’huile dans ma voiture ensuite,changement_d’huile_lorsque
how soon until i will need to get my oil changed,oil_change_when,combien de temps jusqu’à ce que j’ai besoin de faire changer mon huile,changement_d’huile_lorsque
find out for me when my car is next due for an oil change,oil_change_when,découvrez pour moi quand ma voiture doit être modifiée pour la prochaine fois,changement_d’huile_lorsque
where can i find information on oil changes for my car,oil_change_when,où puis-je trouver des informations sur les changements d’huile pour ma voiture,changement_d’huile_lorsque
what are the manufacturers guidance on oil changes,oil_change_when,quelles sont les lignes directrices des fabricants sur les changements d’huile,changement_d’huile_lorsque
is my car due for it's next oil change,oil_change_when,est ma voiture due pour sa prochaine mégarchange d’huile,changement_d’huile_lorsque
what is the recommended interval to get my oil changed,oil_change_when,quel est l’intervalle recommandé pour faire changer mon huile,changement_d’huile_lorsque
when will i need my next oil change,oil_change_when,quand vais-je avoir besoin de ma prochaine flamchange d’huile,changement_d’huile_lorsque
how often should i change the oil,oil_change_when,à quelle fréquence dois-je changer l’huile,changement_d’huile_lorsque
do i need to change my oil soon,oil_change_when,ai-je besoin de changer mon huile bientôt,changement_d’huile_lorsque
when will my oil change be due for this car,oil_change_when,quand ma mégalée d’huile sera-t-elle due pour cette voiture,changement_d’huile_lorsque
is my oil change coming up soon,oil_change_when,est ma changement d’huile à venir bientôt,changement_d’huile_lorsque
what's my oil change status,oil_change_when,quel est mon statut de changement d’huile,changement_d’huile_lorsque
when does this car need oil changes,oil_change_when,quand cette voiture a-t-elle besoin de changements d’huile,changement_d’huile_lorsque
i will say yes as my response,yes,Je vais dire oui comme ma réponse,oui
my answer to your question is yes,yes,ma réponse à votre question est oui,oui
yes is my answer,yes,Oui est ma réponse,oui
"yes, ai, that is correct",yes,"Ouais, ai, c’est correct",oui
that's true,yes,C'est vrai,oui
that's correct,yes,c’est correct,oui
that checks out,yes,qui vérifie,oui
that's right,yes,C'est juste,oui
affirmative,yes,affirmatif,oui
"yes, that is factual",yes,"oui, c’est factuel",oui
"yes, that happens to be correct",yes,"Oui, cela se trouve être correct",oui
that would be correct,yes,ce serait correct,oui
thats right,yes,C'est juste,oui
"yes, this is true",yes,"Oui, c’est vrai",oui
sure,yes,sûr,oui
okay,yes,d'accord,oui
definitely,yes,sans faute,oui
roger that,yes,Bien reçu,oui
i agree,yes,Je suis d'accord,oui
absolutely,yes,absolument,oui
you're right,yes,Tu as raison,oui
"yes, that's right",yes,"Ouais, c’est vrai",oui
please let's do it,yes,s’il vous plaît faisons-le,oui
yes please,yes,Oui s’il vous plaît,oui
can we please,yes,pouvons-nous s’il vous plaît,oui
"yes, please",yes,"Oui, s’il vous plaît",oui
10-4,yes,20N4,oui
ya,yes,ya,oui
yup,yes,oui,oui
great,yes,génial,oui
what are some interesting things i can do while in raleigh,travel_suggestion,quelles sont les choses intéressantes que je peux faire à Raleigh,suggestion_de_voyage
can you help me pick some fun things to do in london during my trip,travel_suggestion,pouvez-vous m’aider à choisir des choses amusantes à faire à Londres pendant mon voyage,suggestion_de_voyage
"help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!",travel_suggestion,"aidez-moi à planifier mon itinéraire de voyage pour mon voyage à Madrid, je veux voir beaucoup de sites!",suggestion_de_voyage
help me pick a new location to travel to,travel_suggestion,aidez-moi à choisir un nouvel emplacement où voyager,suggestion_de_voyage
can you do some research about the best places to travel,travel_suggestion,pouvez-vous faire des recherches sur les meilleurs endroits pour voyager,suggestion_de_voyage
tell me some fun activities to do in oklahoma city,travel_suggestion,dites-moi quelques activités amusantes à faire à Oklahoma City,suggestion_de_voyage
what are some popular tourist activities in mexico city,travel_suggestion,quelles sont les activités touristiques populaires à Mexico,suggestion_de_voyage
i am itching to travel but don't know where to go,travel_suggestion,J’ai envie de voyager mais je ne sais pas où aller,suggestion_de_voyage
give me some recommendations of good tourist attractions in montreal,travel_suggestion,me donner quelques recommandations de bonnes attractions touristiques à Montréal,suggestion_de_voyage
tell me some fun tourist attractions in london,travel_suggestion,dites-moi quelques attractions touristiques amusantes à Londres,suggestion_de_voyage
give me some ideas of what to do during my trip to dallas,travel_suggestion,me donner quelques idées de ce qu’il faut faire pendant mon voyage à Dallas,suggestion_de_voyage
find out the best tourist attractions to visit in moscow,travel_suggestion,découvrez les meilleures attractions touristiques à visiter à Moscou,suggestion_de_voyage
i want some suggestions for tourist activities in dublin,travel_suggestion,Je veux quelques suggestions pour les activités touristiques à Dublin,suggestion_de_voyage
i am traveling to paris soon and would like some suggestions of what to do and see,travel_suggestion,Je voyage à Paris bientôt et je voudrais quelques suggestions de ce qu’il faut faire et voir,suggestion_de_voyage
what are some local attractions in portland,travel_suggestion,quelles sont les attractions locales à Portland,suggestion_de_voyage
what sorts of activities should i get up to while i am in dublin,travel_suggestion,quels types d’activités devrais-je faire pendant que je suis à Dublin,suggestion_de_voyage
i want to explore a new place but don't know where i should go do you have any ideas,travel_suggestion,"Je veux explorer un nouvel endroit, mais je ne sais pas où je devrais aller avez-vous des idées",suggestion_de_voyage
please give me some ideas of fun tourist activities to do while i am in paris,travel_suggestion,s’il vous plaît donnez-moi quelques idées d’activités touristiques amusantes à faire pendant que je suis à Paris,suggestion_de_voyage
can you throw out some suggestions to me of places to travel to,travel_suggestion,pouvez-vous me lancer quelques suggestions d’endroits où voyager,suggestion_de_voyage
suggest some things for me to do while i am in los angeles,travel_suggestion,suggérer des choses pour moi de faire pendant que je suis à Los Angeles,suggestion_de_voyage
let me know some things to do in phoenix,travel_suggestion,faites-moi savoir quelques choses à faire à Phoenix,suggestion_de_voyage
let me know some things i can do in dallas,travel_suggestion,faites-moi savoir certaines choses que je peux faire à Dallas,suggestion_de_voyage
i wanna know some things to do in phoenix,travel_suggestion,Je veux savoir certaines choses à faire à Phoenix,suggestion_de_voyage
i would like to do some things in phoenix,travel_suggestion,Je voudrais faire certaines choses dans phoenix,suggestion_de_voyage
tell me some things to do in phoenix,travel_suggestion,dites-moi quelques choses à faire à Phoenix,suggestion_de_voyage
what are some fun silly things to do in new jersey,travel_suggestion,quelles sont les choses stupides amusantes à faire dans le New Jersey,suggestion_de_voyage
what are some cool tourist attractions in england,travel_suggestion,quelles sont les attractions touristiques cool en Angleterre,suggestion_de_voyage
what are some fun local experiences in canada,travel_suggestion,quelles sont les expériences locales amusantes au Canada,suggestion_de_voyage
what are some fun tourist things to do in mumbai,travel_suggestion,quelles sont les choses touristiques amusantes à faire à Mumbai,suggestion_de_voyage
what are some fun cheap activities to do in colorado,travel_suggestion,quelles sont les activités amusantes bon marché à faire dans le Colorado,suggestion_de_voyage
which insurance plan to i have,insurance,quel plan d’assurance à j’ai,assurance
do you know which insurance plan i have,insurance,savez-vous quel plan d’assurance j’ai,assurance
what kind of insurance plan am i in,insurance,dans quel type de régime d’assurance suis-je?,assurance
what health coverage do i have,insurance,quelle couverture santé ai-je,assurance
what are the details on my health care plan,insurance,quels sont les détails de mon régime de soins de santé,assurance
